node	country
EPI_ISL_418977	USA
EPI_ISL_426322	USA
EPI_ISL_420298	USA
EPI_ISL_421713	USA
EPI_ISL_417918	Malaysia
EPI_ISL_417917	Malaysia
EPI_ISL_428833	Singapore
n136	China
EPI_ISL_421668	India
EPI_ISL_415644	Georgia
EPI_ISL_421669	India
EPI_ISL_416543	Kuwait
EPI_ISL_420840	Democratic Republic of the Congo
EPI_ISL_424363	India
n138	India
EPI_ISL_415585	Canada
EPI_ISL_429335	Denmark
n139	India
EPI_ISL_417484	Norway
n140	India
n137.polytomy_67	Turkey
EPI_ISL_416526	New Zealand
EPI_ISL_429175	Thailand
n147	China
EPI_ISL_421260	China
EPI_ISL_424366	Turkey
EPI_ISL_428713	Turkey
EPI_ISL_422644	Netherlands
EPI_ISL_414558	Netherlands
n141	Canada
n142	Canada
EPI_ISL_418325	Canada
EPI_ISL_419547	Germany
EPI_ISL_421506	France
n166	France
n258	USA
EPI_ISL_417419	Italy
EPI_ISL_428854	Italy
EPI_ISL_428853	Italy
EPI_ISL_420125	Spain
EPI_ISL_422425	China
EPI_ISL_417556	Iceland
EPI_ISL_424342	Italy
EPI_ISL_419562	Luxembourg
EPI_ISL_424254	USA
n268	Finland
n268	Italy
n268	USA
n285	Germany
EPI_ISL_422613	Netherlands
EPI_ISL_430013	Jordan
EPI_ISL_422399	Ghana
EPI_ISL_413550	Nigeria
n292	Brazil
n292	India
n292	Israel
n292	Italy
n292	Spain
n292	Sweden
n292	Switzerland
n292	USA
n292	United Kingdom
EPI_ISL_422563	Ecuador
EPI_ISL_429227	Italy
EPI_ISL_428354	France
n302	Belgium
n302	Denmark
n302	Italy
n302	United Kingdom
EPI_ISL_415787	Peru
n303	Italy
n303	Turkey
n303	United Kingdom
n305	Greece
n305	Italy
n305	USA
n308	Italy
n312	Czech Republic
n313	Brazil
n313	Germany
n313	Italy
n313	Switzerland
n313	USA
EPI_ISL_429235	Italy
EPI_ISL_418259	Italy
EPI_ISL_418368	Canada
EPI_ISL_420583	Italy
EPI_ISL_420565	Italy
EPI_ISL_420600	Argentina
EPI_ISL_420144	Georgia
EPI_ISL_418258	Italy
EPI_ISL_422437	Italy
EPI_ISL_422427	Kuwait
EPI_ISL_428671	Sri Lanka
EPI_ISL_417922	Italy
EPI_ISL_412972	Mexico
EPI_ISL_418256	Italy
EPI_ISL_416431	Vietnam
EPI_ISL_420569	Italy
EPI_ISL_429228	Italy
EPI_ISL_419656	Austria
EPI_ISL_414580	Chile
n323	Canada
n323	Italy
n323	Spain
n323	Switzerland
n323	USA
n323	United Kingdom
EPI_ISL_428855	Gambia
n324	Belgium
n324	Czech Republic
n324	Italy
n324	Switzerland
n324	Turkey
EPI_ISL_420567	Italy
EPI_ISL_429236	Italy
EPI_ISL_429232	Italy
EPI_ISL_418257	Italy
EPI_ISL_419308	Japan
EPI_ISL_429233	Italy
EPI_ISL_420592	Italy
EPI_ISL_418261	Italy
EPI_ISL_420568	Italy
n289.polytomy_69	United Kingdom
n289.polytomy_44	Netherlands
n289.polytomy_68	USA
n289.polytomy_61	Spain
n289.polytomy_5	Belgium
n289.polytomy_23	Germany
n289.polytomy_6	Brazil
n289.polytomy_64	Switzerland
n289.polytomy_26	Greece
n289.polytomy_67	Turkey
n289.polytomy_51	Portugal
n289.polytomy_32	Ireland
n289.polytomy_53	Russia
n326	USA
EPI_ISL_425140	Germany
EPI_ISL_425244	United Kingdom
EPI_ISL_428928	Poland
EPI_ISL_420067	Estonia
EPI_ISL_428234	Poland
EPI_ISL_415131	United Kingdom
EPI_ISL_418834	Canada
EPI_ISL_413575	Netherlands
EPI_ISL_419255	Italy
EPI_ISL_413489	Italy
EPI_ISL_419667	Austria
EPI_ISL_429226	Italy
EPI_ISL_414624	France
n328.polytomy_53	Russia
EPI_ISL_425139	Germany
EPI_ISL_417198	USA
EPI_ISL_429139	Sweden
EPI_ISL_429158	Sweden
EPI_ISL_429136	Sweden
EPI_ISL_429149	Sweden
n332	Italy
EPI_ISL_426289	Latvia
EPI_ISL_420139	Norway
EPI_ISL_428861	Russia
EPI_ISL_421515	Spain
EPI_ISL_417877	Slovakia
EPI_ISL_417491	Italy
EPI_ISL_416741	Lithuania
n334	United Kingdom
n331.polytomy_64	Switzerland
n155	Spain
