node	country
EPI_ISL_425710	United Kingdom
EPI_ISL_424115	United Kingdom
EPI_ISL_425865	United Kingdom
EPI_ISL_424112	United Kingdom
EPI_ISL_424096	United Kingdom
EPI_ISL_424067	United Kingdom
EPI_ISL_417306	United Kingdom
EPI_ISL_424109	United Kingdom
EPI_ISL_424116	United Kingdom
EPI_ISL_414042	United Kingdom
EPI_ISL_414040	United Kingdom
EPI_ISL_425657	United Kingdom
EPI_ISL_418675	United Kingdom
EPI_ISL_425885	United Kingdom
EPI_ISL_425881	United Kingdom
EPI_ISL_425882	United Kingdom
EPI_ISL_425730	United Kingdom
EPI_ISL_428486	India
EPI_ISL_428483	India
EPI_ISL_428487	India
EPI_ISL_427044	Australia
EPI_ISL_419884	Australia
EPI_ISL_427705	Australia
EPI_ISL_427744	Australia
EPI_ISL_427757	Australia
EPI_ISL_427759	Australia
EPI_ISL_427750	Australia
EPI_ISL_419926	Australia
EPI_ISL_426754	Australia
EPI_ISL_427659	Australia
EPI_ISL_417396	Australia
EPI_ISL_416432	Saudi Arabia
EPI_ISL_421780	United Kingdom
n1059	Singapore
EPI_ISL_426767	Australia
EPI_ISL_426700	Australia
EPI_ISL_418376	Canada
EPI_ISL_418375	Canada
EPI_ISL_429807	Canada
EPI_ISL_427398	Taiwan
EPI_ISL_422407	Taiwan
n1067	Taiwan
EPI_ISL_426418	USA
EPI_ISL_416706	USA
EPI_ISL_416449	USA
EPI_ISL_429062	USA
EPI_ISL_415743	Taiwan
EPI_ISL_415741	Taiwan
EPI_ISL_417519	Taiwan
EPI_ISL_417521	Taiwan
EPI_ISL_417520	Taiwan
EPI_ISL_415742	Taiwan
n1073	China
EPI_ISL_421668	India
n1074	Australia
EPI_ISL_424366	Turkey
n1080	Australia
EPI_ISL_415644	Georgia
EPI_ISL_421669	India
EPI_ISL_416543	Kuwait
n1085	Australia
n1085	Democratic Republic of the Congo
n1085	India
n1085	USA
n1086	India
n1087	India
n1088	India
EPI_ISL_429335	Denmark
n1089	India
n1091	Australia
n1091	India
