id	species	location	iso2	iso3	country	state	intregion	region
EPI_ISL_418051	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_418050	Human	North America / USA / Washington	US	USA	USA	Washington	Northern America	North America
EPI_ISL_420367	Human	Europe / Belgium / Knokke-Heist	BE	BEL	Belgium	Knokke-Heist	Western Europe	Europe
EPI_ISL_420369	Human	Europe / Belgium / La Louviere	BE	BEL	Belgium	La Louviere	Western Europe	Europe
EPI_ISL_420364	Human	Europe / Belgium / Anderlecht	BE	BEL	Belgium	Anderlecht	Western Europe	Europe
EPI_ISL_418044	Human	North America / USA / Connecticut	US	USA	USA	Connecticut	Northern America	North America
EPI_ISL_420363	Human	Europe / Belgium / Watermaal-Bosvoorde	BE	BEL	Belgium	Watermaal-Bosvoorde	Western Europe	Europe
EPI_ISL_418043	Human	North America / USA / Connecticut	US	USA	USA	Connecticut	Northern America	North America
EPI_ISL_420366	Human	Europe / Belgium / Oudergem	BE	BEL	Belgium	Oudergem	Western Europe	Europe
EPI_ISL_418042	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_420365	Human	Europe / Belgium / Liege	BE	BEL	Belgium	Liege	Western Europe	Europe
EPI_ISL_418041	Human	North America / USA / Connecticut	US	USA	USA	Connecticut	Northern America	North America
EPI_ISL_420360	Human	Europe / Belgium / Doornik	BE	BEL	Belgium	Doornik	Western Europe	Europe
EPI_ISL_418048	Human	North America / USA / Washington	US	USA	USA	Washington	Northern America	North America
EPI_ISL_421692	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_418047	Human	North America / USA / Washington	US	USA	USA	Washington	Northern America	North America
EPI_ISL_420362	Human	Europe / Belgium / Quevy	BE	BEL	Belgium	Quevy	Western Europe	Europe
EPI_ISL_418046	Human	North America / USA / Washington	US	USA	USA	Washington	Northern America	North America
EPI_ISL_421690	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_420361	Human	Europe / Belgium / Villerot	BE	BEL	Belgium	Villerot	Western Europe	Europe
EPI_ISL_418045	Human	North America / USA / Connecticut	US	USA	USA	Connecticut	Northern America	North America
EPI_ISL_421691	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_418049	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_420357	Human	Europe / Belgium / Etterbeek	BE	BEL	Belgium	Etterbeek	Western Europe	Europe
EPI_ISL_418040	Human	North America / USA / Washington	US	USA	USA	Washington	Northern America	North America
EPI_ISL_421689	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_420356	Human	Europe / Belgium / Henri-chapelle	BE	BEL	Belgium	Henri-chapelle	Western Europe	Europe
EPI_ISL_420359	Human	Europe / Belgium / Honnelles	BE	BEL	Belgium	Honnelles	Western Europe	Europe
EPI_ISL_421687	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_420358	Human	Europe / Belgium / Honnelles	BE	BEL	Belgium	Honnelles	Western Europe	Europe
EPI_ISL_421688	Human	North America / USA / Minnesota	US	USA	USA	Minnesota	Northern America	North America
EPI_ISL_425169	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425168	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425167	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425166	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425165	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425164	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425163	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425162	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425161	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425160	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425159	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425158	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425157	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425156	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425155	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425154	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425153	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425152	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425151	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425150	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425189	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425188	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425187	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425186	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425185	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425184	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425183	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425182	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425181	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425180	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_422909	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_426480	Human	South America / Uruguay / Montevideo	UY	URY	Uruguay	Montevideo	South America	South America
EPI_ISL_426481	Human	South America / Uruguay / Montevideo	UY	URY	Uruguay	Montevideo	South America	South America
EPI_ISL_422907	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_426482	Human	South America / Uruguay / Montevideo	UY	URY	Uruguay	Montevideo	South America	South America
EPI_ISL_422908	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_426483	Human	North America / USA / Arizona	US	USA	USA	Arizona	Northern America	North America
EPI_ISL_422905	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_426484	Human	North America / USA / Arizona	US	USA	USA	Arizona	Northern America	North America
EPI_ISL_422906	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_426485	Human	North America / USA / Arizona	US	USA	USA	Arizona	Northern America	North America
EPI_ISL_422903	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422904	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422901	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422902	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422900	Human	Europe / Netherlands / Utrecht	NL	NLD	Netherlands	Utrecht	Western Europe	Europe
EPI_ISL_425179	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425178	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425177	Human	North America / Canada / Ontario	CA	CAN	Canada	Ontario	Northern America	North America
EPI_ISL_425176	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425175	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425174	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425173	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425172	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425171	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_425170	Human	North America / USA / Wisconsin	US	USA	USA	Wisconsin	Northern America	North America
EPI_ISL_426499	Human	North America / USA / Arizona	US	USA	USA	Arizona	Northern America	North America
EPI_ISL_422929	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422927	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422928	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422925	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422926	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422923	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422924	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422921	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422922	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422920	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_425199	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425198	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425197	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425196	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425195	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425194	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425193	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425192	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425191	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_425190	Human	Europe / Spain / Comunitat Valenciana / Valencia	ES	ESP	Spain	Comunitat Valenciana	Southern Europe	Europe
EPI_ISL_422918	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422919	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422916	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422917	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422914	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422915	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422912	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422913	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422910	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422911	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422950	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421620	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422951	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_419302	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419301	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419300	Human	Asia / Japan / Ishikawa	JP	JPN	Japan	Ishikawa	Eastern Asia	Asia
EPI_ISL_419306	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419305	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419304	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419303	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419309	Human	Asia / Japan / Chiba	JP	JPN	Japan	Chiba	Eastern Asia	Asia
EPI_ISL_419308	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_419307	Human	Asia / Japan / Saitama	JP	JPN	Japan	Saitama	Eastern Asia	Asia
EPI_ISL_421618	Human	North America / USA / New York / Queens	US	USA	USA	New York	Northern America	North America
EPI_ISL_422949	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421619	Human	North America / USA / New Jersey / Hudson County	US	USA	USA	New Jersey	Northern America	North America
EPI_ISL_421616	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422947	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421617	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422948	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421614	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422945	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421615	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422946	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421612	Human	North America / USA / New York / Manhattan	US	USA	USA	New York	Northern America	North America
EPI_ISL_422943	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421613	Human	North America / USA / New York / Bronx	US	USA	USA	New York	Northern America	North America
EPI_ISL_422944	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421610	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_422941	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421611	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_422942	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_422940	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421609	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_421607	Human	North America / USA / New York / Bronx	US	USA	USA	New York	Northern America	North America
EPI_ISL_422938	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421608	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_422939	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421605	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_422936	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421606	Human	North America / USA / New York / Brooklyn	US	USA	USA	New York	Northern America	North America
EPI_ISL_422937	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421603	Human	North America / USA / New York / Queens	US	USA	USA	New York	Northern America	North America
EPI_ISL_422934	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421604	Human	North America / USA / New York / Bronx	US	USA	USA	New York	Northern America	North America
EPI_ISL_422935	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_407313	Human	Asia / China / Zhejiang / Hangzhou	CN	CHN	China	Zhejiang	Eastern Asia	Asia
EPI_ISL_421601	Human	North America / USA / New York / Nassau County	US	USA	USA	New York	Northern America	North America
EPI_ISL_422932	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
EPI_ISL_421602	Human	North America / USA / New York / Queens	US	USA	USA	New York	Northern America	North America
EPI_ISL_422933	Human	Europe / Netherlands / Zuid Holland	NL	NLD	Netherlands	Zuid Holland	Western Europe	Europe
